29:Biker, (640, 412, 667, 453)
18:Pedestrian, (666, 505, 684, 534)
15:Pedestrian, (949, 272, 969, 311)
12:Pedestrian, (668, 489, 687, 517)
11:Biker, (694, 428, 721, 469)
9:Pedestrian, (1229, 219, 1256, 266)
8:Biker, (861, 410, 888, 455)
7:Biker, (1290, 492, 1315, 529)
6:Biker, (1106, 435, 1134, 478)
5:Biker, (921, 718, 950, 769)
4:Pedestrian, (913, 208, 929, 243)
1:Pedestrian, (904, 760, 925, 801)
71:Pedestrian, (642, 413, 668, 452)
67:Biker, (944, 999, 969, 1045)
64:Biker, (909, 385, 932, 424)
53:Biker, (728, 466, 755, 506)
42:Biker, (963, 766, 986, 811)
41:Pedestrian, (927, 221, 943, 256)
32:Pedestrian, (1003, 1012, 1022, 1045)
30:Pedestrian, (1050, 494, 1076, 537)
29:Biker, (641, 412, 668, 453)
18:Pedestrian, (666, 505, 684, 534)
15:Pedestrian, (948, 273, 967, 312)
12:Pedestrian, (668, 490, 686, 518)
11:Biker, (694, 427, 721, 468)
9:Pedestrian, (1228, 218, 1256, 266)
8:Biker, (861, 410, 887, 454)
7:Biker, (1292, 491, 1317, 529)
6:Biker, (1108, 436, 1136, 478)
5:Biker, (921, 720, 950, 771)
4:Pedestrian, (915, 208, 931, 242)
1:Pedestrian, (904, 760, 926, 799)
71:Biker, (643, 413, 670, 452)
67:Biker, (945, 998, 969, 1044)
64:Biker, (909, 386, 931, 426)
53:Biker, (730, 465, 759, 507)
42:Biker, (963, 764, 987, 809)
41:Pedestrian, (927, 221, 944, 255)
32:Pedestrian, (1003, 1012, 1022, 1045)
30:Pedestrian, (1051, 494, 1076, 537)
29:Pedestrian, (643, 413, 670, 453)
18:Pedestrian, (666, 504, 684, 532)
15:Pedestrian, (947, 274, 966, 313)
12:Pedestrian, (668, 490, 686, 518)
11:Biker, (692, 428, 719, 468)
9:Pedestrian, (1227, 219, 1254, 265)
8:Biker, (860, 410, 886, 454)
7:Biker, (1294, 490, 1320, 528)
6:Biker, (1111, 435, 1138, 478)
5:Biker, (922, 722, 950, 774)
4:Pedestrian, (915, 208, 931, 242)
1:Pedestrian, (902, 763, 923, 801)
71:Pedestrian, (644, 413, 670, 452)
67:Biker, (945, 998, 970, 1045)
64:Biker, (908, 387, 930, 426)
53:Biker, (733, 467, 762, 508)
42:Biker, (964, 760, 987, 806)
41:Pedestrian, (928, 220, 944, 255)
30:Pedestrian, (1052, 495, 1077, 537)
29:Biker, (644, 413, 670, 452)
18:Pedestrian, (666, 504, 684, 531)
15:Pedestrian, (947, 275, 966, 314)
12:Pedestrian, (668, 489, 686, 518)
11:Biker, (690, 427, 716, 467)
9:Pedestrian, (1227, 220, 1253, 265)
8:Biker, (860, 410, 886, 454)
7:Biker, (1296, 491, 1322, 529)
6:Biker, (1113, 436, 1141, 480)
5:Biker, (923, 724, 951, 776)
4:Pedestrian, (916, 209, 932, 242)
1:Pedestrian, (903, 762, 925, 801)
71:Pedestrian, (645, 413, 671, 452)
67:Biker, (946, 995, 970, 1041)
64:Biker, (907, 387, 930, 427)
53:Biker, (735, 466, 763, 507)
42:Biker, (963, 758, 987, 805)
41:Pedestrian, (928, 220, 944, 255)
30:Pedestrian, (1053, 495, 1078, 537)
29:Biker, (645, 413, 671, 452)
18:Pedestrian, (667, 505, 684, 533)
15:Pedestrian, (947, 276, 966, 315)
12:Pedestrian, (667, 489, 686, 518)
11:Biker, (688, 427, 714, 467)
9:Pedestrian, (1228, 221, 1253, 264)
8:Biker, (859, 411, 885, 455)
7:Biker, (1298, 490, 1324, 528)
6:Biker, (1115, 434, 1144, 480)
5:Biker, (923, 727, 951, 778)
4:Pedestrian, (916, 209, 932, 241)
1:Pedestrian, (904, 761, 926, 801)
71:Pedestrian, (645, 414, 671, 452)
67:Biker, (946, 992, 970, 1038)
64:Biker, (907, 387, 930, 428)
53:Biker, (736, 466, 764, 507)
42:Biker, (962, 755, 987, 802)
41:Pedestrian, (928, 220, 944, 255)
30:Pedestrian, (1053, 495, 1078, 537)
29:Biker, (645, 413, 671, 452)
18:Pedestrian, (666, 504, 684, 533)
15:Pedestrian, (947, 277, 966, 315)
12:Pedestrian, (666, 489, 686, 518)
11:Biker, (688, 428, 713, 466)
9:Pedestrian, (1227, 221, 1252, 264)
8:Biker, (857, 411, 883, 455)
7:Biker, (1299, 490, 1325, 528)
6:Biker, (1118, 434, 1147, 480)
5:Biker, (925, 731, 952, 781)
4:Pedestrian, (914, 209, 930, 243)
1:Pedestrian, (905, 759, 927, 800)
76:Pedestrian, (1000, 1011, 1020, 1046)
71:Pedestrian, (646, 414, 671, 451)
67:Biker, (946, 993, 969, 1038)
64:Biker, (907, 387, 930, 428)
53:Biker, (739, 467, 766, 507)
42:Biker, (962, 754, 987, 801)
41:Pedestrian, (927, 221, 944, 255)
30:Pedestrian, (1054, 496, 1079, 537)
18:Pedestrian, (666, 504, 685, 532)
15:Pedestrian, (946, 277, 964, 314)
12:Pedestrian, (667, 489, 686, 517)
11:Biker, (688, 429, 712, 467)
9:Pedestrian, (1226, 221, 1251, 264)
8:Biker, (855, 410, 881, 455)
7:Biker, (1301, 491, 1327, 528)
6:Biker, (1121, 433, 1150, 478)
5:Biker, (925, 734, 952, 784)
4:Pedestrian, (914, 209, 929, 243)
1:Pedestrian, (904, 760, 927, 801)
79:Biker, (555, 468, 580, 508)
71:Pedestrian, (647, 414, 672, 451)
64:Biker, (906, 387, 929, 429)
53:Biker, (740, 467, 767, 507)
42:Biker, (962, 752, 988, 800)
41:Pedestrian, (927, 220, 944, 255)
30:Pedestrian, (1055, 495, 1079, 536)
18:Pedestrian, (666, 504, 684, 532)
15:Pedestrian, (946, 277, 964, 314)
12:Pedestrian, (666, 489, 686, 517)
11:Biker, (687, 429, 711, 467)
9:Pedestrian, (1225, 222, 1250, 265)
8:Biker, (854, 410, 880, 454)
7:Biker, (1303, 491, 1329, 528)
6:Biker, (1123, 434, 1152, 478)
5:Biker, (925, 736, 952, 785)
4:Pedestrian, (913, 209, 929, 243)
1:Pedestrian, (904, 761, 926, 802)
79:Biker, (557, 468, 581, 508)
78:Pedestrian, (951, 993, 971, 1030)
71:Pedestrian, (647, 414, 672, 452)
64:Biker, (906, 388, 929, 429)
53:Biker, (743, 465, 769, 506)
42:Biker, (962, 751, 987, 798)
41:Pedestrian, (927, 221, 944, 255)
32:Pedestrian, (1001, 1011, 1019, 1044)
30:Pedestrian, (1056, 496, 1080, 536)
18:Pedestrian, (663, 504, 682, 533)
15:Pedestrian, (946, 278, 964, 314)
12:Pedestrian, (666, 489, 685, 518)
11:Biker, (687, 429, 709, 467)
9:Pedestrian, (1223, 220, 1249, 265)
8:Biker, (853, 411, 879, 455)
7:Biker, (1305, 491, 1330, 528)
6:Biker, (1126, 434, 1154, 478)
5:Biker, (926, 739, 952, 788)
4:Pedestrian, (912, 208, 928, 242)
1:Pedestrian, (908, 763, 929, 803)
80:Pedestrian, (916, 209, 931, 242)
79:Pedestrian, (559, 469, 582, 506)
78:Pedestrian, (950, 989, 971, 1027)
71:Pedestrian, (648, 414, 673, 452)
64:Biker, (905, 388, 928, 429)
53:Biker, (745, 466, 772, 506)
42:Biker, (962, 749, 987, 796)
41:Pedestrian, (928, 221, 944, 254)
32:Pedestrian, (1001, 1013, 1019, 1045)
30:Pedestrian, (1057, 496, 1081, 536)
18:Pedestrian, (661, 505, 680, 534)
15:Pedestrian, (946, 280, 963, 315)
12:Pedestrian, (666, 489, 686, 517)
11:Biker, (685, 429, 708, 468)
9:Pedestrian, (1225, 220, 1251, 265)
8:Biker, (853, 410, 879, 455)
7:Biker, (1306, 491, 1331, 528)
6:Biker, (1129, 435, 1156, 477)
5:Biker, (926, 742, 951, 790)
1:Pedestrian, (909, 764, 930, 804)
79:Pedestrian, (561, 469, 583, 504)
78:Pedestrian, (950, 988, 971, 1026)
71:Pedestrian, (648, 412, 673, 451)
64:Biker, (904, 388, 928, 430)
53:Biker, (747, 466, 773, 507)
42:Biker, (962, 747, 988, 794)
41:Pedestrian, (928, 221, 944, 254)
32:Pedestrian, (1000, 1013, 1018, 1045)
30:Pedestrian, (1059, 496, 1082, 536)
18:Pedestrian, (662, 505, 680, 534)
15:Pedestrian, (946, 281, 963, 315)
12:Pedestrian, (666, 489, 685, 517)
11:Biker, (683, 429, 707, 469)
9:Pedestrian, (1224, 221, 1250, 265)
8:Biker, (852, 410, 878, 456)
7:Biker, (1308, 492, 1334, 529)
6:Biker, (1132, 435, 1159, 478)
5:Biker, (925, 746, 950, 792)
82:Pedestrian, (902, 771, 921, 806)
79:Pedestrian, (563, 469, 584, 503)
78:Pedestrian, (950, 984, 972, 1024)
71:Pedestrian, (649, 411, 674, 450)
64:Biker, (906, 389, 928, 430)
53:Biker, (749, 466, 775, 507)
42:Biker, (963, 745, 988, 791)
41:Pedestrian, (928, 220, 944, 254)
30:Pedestrian, (1059, 495, 1083, 536)
18:Pedestrian, (660, 506, 679, 534)
15:Pedestrian, (947, 281, 965, 316)
12:Pedestrian, (667, 490, 686, 518)
11:Pedestrian, (680, 426, 704, 466)
9:Pedestrian, (1221, 221, 1247, 265)
8:Biker, (851, 411, 878, 457)
7:Biker, (1309, 490, 1336, 529)
6:Biker, (1135, 436, 1162, 479)
5:Biker, (924, 748, 949, 794)
4:Pedestrian, (916, 208, 931, 242)
83:Biker, (678, 428, 702, 468)
82:Pedestrian, (904, 771, 924, 807)
79:Pedestrian, (565, 469, 587, 504)
71:Biker, (651, 410, 677, 449)
67:Biker, (950, 978, 974, 1022)
64:Pedestrian, (907, 390, 928, 429)
53:Biker, (752, 466, 779, 507)
42:Biker, (963, 743, 988, 789)
41:Pedestrian, (928, 220, 944, 254)
30:Pedestrian, (1059, 496, 1083, 536)
18:Pedestrian, (659, 506, 678, 536)
15:Pedestrian, (946, 282, 964, 317)
12:Pedestrian, (665, 488, 685, 518)
9:Pedestrian, (1220, 220, 1245, 265)
8:Biker, (850, 412, 877, 458)
7:Biker, (1311, 491, 1339, 530)
6:Biker, (1137, 435, 1166, 479)
5:Biker, (924, 750, 950, 797)
4:Pedestrian, (916, 208, 932, 242)
83:Biker, (677, 428, 701, 467)
82:Pedestrian, (904, 773, 924, 809)
79:Biker, (568, 469, 590, 505)
71:Biker, (653, 411, 678, 449)
64:Pedestrian, (907, 392, 927, 427)
53:Biker, (754, 465, 781, 507)
42:Biker, (963, 742, 987, 788)
41:Pedestrian, (927, 221, 944, 254)
30:Pedestrian, (1059, 496, 1083, 535)
29:Pedestrian, (653, 411, 678, 448)
18:Pedestrian, (656, 505, 676, 535)
15:Pedestrian, (946, 283, 963, 318)
12:Pedestrian, (663, 488, 683, 518)
9:Pedestrian, (1219, 218, 1247, 265)
8:Biker, (848, 412, 875, 458)
7:Biker, (1313, 491, 1341, 530)
6:Biker, (1138, 435, 1168, 481)
5:Biker, (924, 751, 950, 799)
4:Pedestrian, (915, 209, 931, 243)
83:Biker, (676, 428, 700, 467)
79:Pedestrian, (570, 468, 592, 504)
76:Pedestrian, (991, 1011, 1008, 1042)
71:Biker, (654, 411, 680, 449)
64:Pedestrian, (907, 393, 926, 427)
53:Biker, (757, 465, 784, 506)
42:Biker, (963, 737, 989, 784)
41:Pedestrian, (928, 220, 944, 255)
30:Pedestrian, (1062, 495, 1084, 533)
29:Pedestrian, (655, 412, 679, 448)
18:Pedestrian, (654, 505, 674, 535)
15:Pedestrian, (946, 283, 965, 320)
12:Pedestrian, (662, 487, 682, 518)
11:Pedestrian, (677, 428, 700, 466)
9:Pedestrian, (1219, 217, 1247, 265)
8:Biker, (847, 413, 874, 458)
7:Biker, (1316, 491, 1344, 530)
6:Biker, (1141, 435, 1171, 481)
5:Biker, (925, 754, 950, 803)
4:Pedestrian, (913, 208, 929, 243)
83:Biker, (676, 428, 700, 466)
79:Biker, (573, 467, 596, 503)
78:Pedestrian, (951, 975, 972, 1013)
76:Pedestrian, (988, 1012, 1004, 1043)
71:Biker, (655, 411, 681, 448)
64:Pedestrian, (907, 393, 925, 428)
53:Biker, (758, 465, 784, 506)
42:Biker, (963, 731, 989, 781)
41:Pedestrian, (928, 220, 944, 254)
32:Pedestrian, (997, 1013, 1014, 1044)
30:Pedestrian, (1063, 496, 1086, 536)
29:Pedestrian, (656, 412, 680, 447)
18:Pedestrian, (652, 504, 672, 534)
15:Pedestrian, (946, 283, 965, 322)
12:Pedestrian, (662, 487, 682, 518)
11:Pedestrian, (677, 428, 699, 466)
9:Pedestrian, (1216, 218, 1244, 265)
8:Biker, (847, 413, 874, 457)
7:Biker, (1318, 492, 1346, 530)
6:Biker, (1144, 435, 1174, 480)
5:Biker, (926, 759, 950, 806)
4:Pedestrian, (913, 208, 929, 243)
87:Pedestrian, (894, 399, 913, 434)
83:Biker, (675, 428, 699, 466)
82:Pedestrian, (905, 772, 925, 811)
79:Biker, (574, 467, 597, 503)
78:Pedestrian, (952, 973, 972, 1011)
76:Pedestrian, (987, 1014, 1004, 1045)
71:Biker, (655, 410, 681, 448)
64:Pedestrian, (908, 395, 925, 427)
53:Biker, (761, 466, 787, 506)
42:Biker, (963, 729, 990, 780)
41:Pedestrian, (927, 221, 944, 254)
32:Pedestrian, (997, 1014, 1014, 1045)
30:Pedestrian, (1063, 496, 1087, 537)
29:Pedestrian, (656, 412, 680, 448)
18:Pedestrian, (654, 504, 674, 534)
15:Pedestrian, (945, 284, 964, 323)
12:Pedestrian, (661, 487, 681, 517)
11:Pedestrian, (675, 429, 698, 465)
9:Pedestrian, (1215, 219, 1243, 265)
8:Biker, (847, 413, 873, 457)
7:Biker, (1320, 492, 1348, 529)
6:Biker, (1146, 434, 1176, 480)
5:Biker, (926, 762, 949, 808)
4:Pedestrian, (913, 209, 929, 244)
82:Pedestrian, (904, 772, 925, 812)
79:Biker, (577, 466, 600, 503)
78:Pedestrian, (952, 970, 972, 1008)
71:Pedestrian, (656, 411, 682, 448)
64:Pedestrian, (908, 395, 925, 427)
53:Biker, (763, 466, 790, 507)
42:Biker, (962, 727, 990, 779)
41:Pedestrian, (927, 221, 944, 254)
30:Pedestrian, (1064, 496, 1088, 537)
29:Biker, (657, 412, 681, 448)
18:Pedestrian, (654, 503, 673, 534)
15:Pedestrian, (944, 284, 964, 325)
12:Pedestrian, (660, 487, 680, 518)
11:Biker, (672, 429, 695, 467)
9:Pedestrian, (1213, 219, 1242, 265)
8:Biker, (846, 415, 872, 458)
7:Biker, (1322, 492, 1350, 529)
6:Biker, (1149, 435, 1178, 480)
5:Biker, (926, 765, 949, 811)
4:Pedestrian, (913, 208, 929, 244)
91:Biker, (904, 770, 926, 815)
89:Pedestrian, (992, 1012, 1010, 1045)
82:Pedestrian, (904, 772, 925, 813)
79:Biker, (580, 466, 604, 503)
78:Pedestrian, (952, 969, 972, 1008)
71:Pedestrian, (656, 411, 681, 448)
64:Pedestrian, (908, 396, 925, 427)
53:Biker, (765, 466, 791, 506)
42:Biker, (963, 725, 989, 775)
41:Pedestrian, (927, 221, 944, 254)
30:Pedestrian, (1065, 495, 1088, 535)
29:Biker, (657, 412, 681, 447)
18:Pedestrian, (652, 504, 671, 535)
15:Pedestrian, (945, 285, 964, 325)
12:Pedestrian, (660, 488, 679, 518)
11:Biker, (670, 429, 693, 467)
9:Pedestrian, (1215, 218, 1243, 264)
8:Biker, (846, 414, 872, 456)
7:Biker, (1324, 491, 1351, 528)
6:Biker, (1152, 435, 1181, 480)
5:Biker, (925, 770, 947, 815)
4:Pedestrian, (913, 208, 929, 244)
91:Biker, (902, 770, 925, 816)
89:Pedestrian, (993, 1011, 1010, 1044)
83:Pedestrian, (668, 430, 691, 466)
82:Pedestrian, (904, 771, 925, 813)
79:Biker, (582, 466, 607, 505)
78:Pedestrian, (952, 968, 973, 1007)
71:Biker, (657, 411, 682, 447)
64:Pedestrian, (907, 397, 923, 428)
53:Biker, (766, 466, 792, 507)
42:Biker, (964, 725, 989, 774)
41:Pedestrian, (927, 221, 944, 255)
30:Pedestrian, (1066, 495, 1089, 534)
29:Pedestrian, (657, 411, 682, 447)
18:Pedestrian, (650, 504, 669, 534)
15:Pedestrian, (945, 286, 965, 326)
12:Pedestrian, (659, 488, 679, 519)
11:Biker, (668, 429, 691, 467)
9:Pedestrian, (1217, 219, 1245, 263)
8:Biker, (845, 414, 871, 456)
7:Biker, (1326, 491, 1352, 527)
6:Biker, (1155, 436, 1184, 480)
5:Biker, (924, 771, 947, 817)
4:Pedestrian, (913, 208, 929, 243)
91:Biker, (902, 767, 926, 814)
89:Pedestrian, (992, 1010, 1010, 1044)
83:Pedestrian, (667, 431, 689, 467)
82:Pedestrian, (903, 769, 925, 812)
79:Biker, (585, 466, 610, 505)
78:Pedestrian, (952, 966, 974, 1005)
71:Biker, (657, 411, 682, 447)
64:Pedestrian, (907, 397, 924, 428)
53:Biker, (769, 465, 795, 507)
42:Biker, (964, 722, 990, 771)
41:Pedestrian, (927, 222, 944, 255)
30:Pedestrian, (1066, 495, 1089, 534)
29:Pedestrian, (657, 411, 681, 446)
18:Pedestrian, (649, 504, 668, 534)
15:Pedestrian, (944, 287, 964, 326)
12:Pedestrian, (658, 489, 678, 521)
11:Biker, (667, 430, 691, 467)
9:Pedestrian, (1216, 218, 1245, 263)
8:Biker, (843, 414, 869, 456)
7:Biker, (1328, 492, 1353, 528)
6:Biker, (1157, 436, 1186, 481)
5:Biker, (925, 772, 949, 819)
4:Pedestrian, (912, 208, 929, 243)
91:Biker, (903, 768, 926, 813)
89:Pedestrian, (990, 1011, 1008, 1045)
83:Pedestrian, (667, 431, 689, 467)
82:Pedestrian, (903, 769, 925, 813)
79:Biker, (587, 465, 614, 506)
78:Biker, (952, 963, 974, 1004)
71:Pedestrian, (658, 410, 683, 447)
53:Biker, (771, 465, 797, 507)
42:Biker, (965, 720, 990, 769)
41:Pedestrian, (928, 221, 944, 255)
30:Pedestrian, (1067, 495, 1090, 534)
29:Biker, (658, 410, 683, 446)
18:Pedestrian, (653, 502, 673, 534)
15:Biker, (943, 288, 964, 329)
12:Pedestrian, (657, 490, 677, 522)
11:Biker, (666, 430, 690, 467)
9:Pedestrian, (1214, 218, 1244, 264)
8:Biker, (842, 413, 869, 455)
7:Biker, (1329, 493, 1355, 529)
6:Biker, (1160, 436, 1189, 482)
5:Biker, (926, 774, 949, 821)
4:Pedestrian, (915, 208, 931, 241)
91:Pedestrian, (903, 769, 925, 812)
89:Pedestrian, (988, 1013, 1005, 1046)
83:Pedestrian, (666, 431, 687, 467)
79:Biker, (587, 466, 615, 507)
78:Biker, (951, 960, 974, 1003)
71:Biker, (658, 410, 683, 447)
53:Biker, (772, 466, 798, 507)
42:Biker, (964, 720, 989, 766)
41:Pedestrian, (927, 221, 944, 255)
30:Pedestrian, (1067, 496, 1090, 534)
29:Pedestrian, (658, 410, 683, 446)
18:Pedestrian, (654, 503, 673, 534)
15:Pedestrian, (943, 289, 964, 332)
12:Pedestrian, (657, 490, 677, 521)
9:Pedestrian, (1214, 219, 1243, 263)
8:Biker, (841, 414, 868, 456)
7:Biker, (1330, 493, 1355, 529)
6:Biker, (1161, 436, 1191, 481)
5:Biker, (926, 776, 949, 823)
4:Pedestrian, (913, 208, 929, 242)
91:Pedestrian, (903, 770, 925, 813)
89:Pedestrian, (989, 1012, 1005, 1044)
83:Pedestrian, (664, 431, 686, 467)
79:Biker, (590, 466, 616, 506)
78:Biker, (951, 959, 974, 1002)
71:Biker, (659, 410, 685, 447)
53:Biker, (775, 465, 801, 506)
42:Biker, (965, 718, 989, 764)
41:Pedestrian, (927, 222, 944, 256)
30:Pedestrian, (1068, 495, 1091, 534)
29:Pedestrian, (659, 411, 684, 446)
18:Pedestrian, (655, 505, 674, 535)
15:Pedestrian, (942, 289, 964, 333)
12:Pedestrian, (657, 490, 677, 521)
9:Pedestrian, (1215, 219, 1243, 263)
8:Biker, (840, 414, 867, 456)
7:Biker, (1330, 493, 1355, 529)
6:Biker, (1164, 435, 1194, 480)
5:Biker, (926, 776, 950, 825)
4:Pedestrian, (913, 208, 929, 242)
91:Pedestrian, (902, 774, 922, 816)
89:Pedestrian, (990, 1012, 1006, 1044)
83:Pedestrian, (664, 432, 685, 467)
79:Biker, (591, 466, 618, 506)
78:Pedestrian, (953, 955, 976, 997)
71:Pedestrian, (660, 410, 685, 446)
53:Biker, (776, 465, 802, 506)
42:Biker, (966, 717, 989, 761)
41:Pedestrian, (926, 222, 942, 256)
30:Pedestrian, (1068, 496, 1093, 537)
29:Biker, (660, 410, 685, 446)
15:Pedestrian, (943, 290, 964, 333)
12:Pedestrian, (657, 490, 677, 521)
11:Biker, (663, 430, 687, 467)
9:Pedestrian, (1213, 220, 1241, 263)
8:Biker, (839, 414, 867, 456)
7:Biker, (1331, 493, 1356, 529)
6:Biker, (1167, 436, 1196, 480)
5:Biker, (927, 780, 951, 828)
4:Pedestrian, (912, 208, 928, 243)
94:Pedestrian, (646, 502, 665, 534)
91:Pedestrian, (900, 777, 921, 819)
89:Pedestrian, (988, 1012, 1005, 1044)
83:Pedestrian, (663, 432, 684, 466)
79:Biker, (594, 466, 620, 506)
78:Pedestrian, (955, 954, 977, 995)
71:Biker, (661, 411, 686, 446)
53:Biker, (778, 465, 803, 506)
42:Biker, (966, 715, 989, 759)
41:Pedestrian, (927, 222, 943, 256)
30:Pedestrian, (1069, 496, 1094, 538)
29:Pedestrian, (662, 411, 685, 445)
15:Pedestrian, (943, 290, 964, 333)
12:Pedestrian, (656, 490, 676, 521)
11:Biker, (663, 430, 685, 466)
9:Pedestrian, (1213, 220, 1241, 263)
8:Biker, (838, 414, 865, 457)
6:Biker, (1170, 435, 1199, 478)
5:Biker, (927, 783, 950, 831)
4:Pedestrian, (911, 208, 927, 243)
94:Pedestrian, (650, 503, 670, 534)
91:Pedestrian, (900, 779, 921, 820)
89:Pedestrian, (989, 1010, 1006, 1043)
83:Pedestrian, (663, 432, 683, 465)
79:Biker, (597, 466, 623, 506)
78:Pedestrian, (956, 952, 978, 993)
71:Biker, (663, 411, 687, 446)
53:Biker, (780, 465, 805, 507)
42:Biker, (964, 710, 988, 756)
41:Pedestrian, (927, 223, 943, 257)
30:Pedestrian, (1069, 496, 1095, 538)
29:Pedestrian, (663, 412, 686, 446)
15:Pedestrian, (941, 291, 963, 334)
12:Pedestrian, (655, 489, 675, 520)
11:Biker, (662, 430, 685, 466)
9:Pedestrian, (1214, 221, 1242, 263)
8:Biker, (838, 414, 865, 456)
6:Biker, (1173, 435, 1201, 478)
5:Biker, (926, 786, 950, 834)
4:Pedestrian, (913, 208, 929, 244)
94:Pedestrian, (649, 503, 669, 534)
93:Biker, (940, 291, 963, 334)
91:Pedestrian, (901, 778, 922, 819)
89:Pedestrian, (989, 1008, 1006, 1042)
83:Pedestrian, (661, 432, 683, 466)
79:Biker, (601, 466, 627, 505)
78:Pedestrian, (956, 950, 978, 991)
71:Biker, (662, 411, 687, 446)
64:Biker, (895, 395, 917, 435)
53:Biker, (782, 464, 808, 507)
42:Biker, (964, 707, 989, 755)
41:Pedestrian, (927, 222, 943, 257)
30:Pedestrian, (1069, 494, 1095, 539)
29:Pedestrian, (663, 412, 687, 446)
15:Pedestrian, (941, 291, 963, 335)
12:Pedestrian, (655, 489, 675, 520)
11:Biker, (660, 431, 683, 467)
9:Pedestrian, (1212, 220, 1241, 264)
8:Biker, (837, 414, 864, 456)
6:Biker, (1174, 436, 1203, 480)
5:Biker, (926, 788, 949, 836)
4:Pedestrian, (913, 208, 929, 243)
94:Pedestrian, (651, 503, 671, 534)
93:Biker, (939, 291, 963, 335)
91:Pedestrian, (902, 779, 924, 821)
89:Pedestrian, (988, 1007, 1006, 1042)
83:Pedestrian, (660, 430, 683, 465)
79:Biker, (603, 464, 629, 504)
78:Pedestrian, (956, 946, 978, 988)
71:Biker, (664, 411, 689, 447)
64:Biker, (893, 396, 915, 436)
53:Biker, (784, 465, 809, 507)
42:Biker, (964, 706, 989, 755)
41:Pedestrian, (926, 222, 943, 256)
30:Pedestrian, (1068, 494, 1095, 540)
29:Pedestrian, (664, 412, 688, 446)
12:Pedestrian, (654, 489, 674, 520)
11:Biker, (659, 430, 683, 467)
9:Pedestrian, (1212, 220, 1240, 264)
8:Biker, (835, 415, 861, 457)
6:Biker, (1177, 437, 1207, 480)
5:Biker, (925, 790, 949, 839)
4:Pedestrian, (914, 207, 930, 243)
94:Pedestrian, (651, 503, 671, 535)
93:Biker, (939, 291, 962, 334)
91:Pedestrian, (901, 779, 923, 821)
89:Pedestrian, (986, 1005, 1005, 1041)
83:Pedestrian, (658, 430, 681, 466)
79:Biker, (607, 465, 633, 504)
78:Pedestrian, (955, 945, 977, 987)
64:Biker, (890, 397, 914, 438)
53:Biker, (786, 466, 812, 509)
42:Biker, (964, 706, 990, 754)
41:Pedestrian, (927, 223, 943, 257)
30:Pedestrian, (1069, 493, 1096, 539)
29:Pedestrian, (666, 412, 690, 446)
12:Pedestrian, (654, 489, 674, 520)
11:Biker, (658, 430, 682, 467)
9:Pedestrian, (1211, 222, 1239, 265)
8:Biker, (835, 415, 861, 456)
6:Biker, (1180, 437, 1210, 481)
5:Biker, (924, 792, 949, 842)
4:Pedestrian, (914, 207, 930, 243)
94:Pedestrian, (649, 503, 669, 534)
93:Biker, (938, 293, 960, 334)
91:Pedestrian, (903, 778, 924, 820)
90:Pedestrian, (922, 217, 938, 250)
89:Pedestrian, (986, 1005, 1005, 1041)
79:Biker, (610, 465, 636, 504)
78:Pedestrian, (956, 943, 978, 985)
64:Biker, (889, 397, 913, 437)
53:Biker, (787, 466, 814, 509)
42:Biker, (964, 703, 990, 751)
41:Pedestrian, (927, 223, 943, 257)
30:Pedestrian, (1070, 494, 1097, 538)
29:Pedestrian, (666, 412, 691, 446)
12:Pedestrian, (654, 489, 674, 519)
11:Biker, (657, 430, 681, 467)
9:Pedestrian, (1211, 221, 1239, 264)
8:Biker, (834, 415, 860, 456)
6:Biker, (1183, 438, 1213, 481)
5:Biker, (924, 795, 949, 844)
4:Pedestrian, (913, 208, 929, 243)
94:Pedestrian, (649, 503, 669, 534)
91:Pedestrian, (904, 779, 925, 821)
89:Pedestrian, (985, 1006, 1004, 1042)
79:Biker, (612, 465, 638, 504)
78:Pedestrian, (956, 943, 977, 984)
71:Pedestrian, (666, 410, 692, 447)
64:Biker, (886, 397, 910, 438)
53:Biker, (791, 465, 818, 510)
42:Biker, (965, 704, 989, 749)
41:Pedestrian, (926, 223, 943, 257)
30:Pedestrian, (1070, 493, 1098, 538)
29:Biker, (666, 411, 692, 446)
12:Pedestrian, (653, 489, 674, 520)
11:Biker, (654, 429, 678, 467)
9:Pedestrian, (1210, 221, 1238, 263)
8:Biker, (833, 416, 859, 457)
6:Biker, (1185, 438, 1215, 481)
5:Biker, (924, 797, 950, 847)
4:Pedestrian, (912, 207, 928, 243)
94:Pedestrian, (647, 503, 667, 535)
91:Pedestrian, (904, 780, 925, 821)
89:Pedestrian, (986, 1005, 1004, 1041)
83:Pedestrian, (652, 429, 675, 465)
79:Biker, (613, 464, 640, 504)
78:Pedestrian, (955, 941, 977, 982)
71:Biker, (666, 410, 693, 447)
64:Biker, (884, 397, 909, 438)
53:Biker, (794, 465, 821, 510)
42:Biker, (964, 701, 989, 747)
41:Pedestrian, (927, 223, 943, 257)
30:Pedestrian, (1071, 493, 1099, 538)
29:Pedestrian, (667, 411, 692, 446)
15:Biker, (938, 292, 961, 336)
12:Pedestrian, (652, 490, 674, 522)
11:Biker, (651, 429, 676, 467)
9:Pedestrian, (1209, 219, 1237, 263)
8:Biker, (830, 417, 856, 458)
6:Biker, (1188, 438, 1217, 482)
5:Biker, (924, 800, 950, 850)
4:Pedestrian, (912, 208, 928, 243)
94:Pedestrian, (645, 504, 665, 536)
